time,reference,position,measured_distance,error,velocity_control
50.401,-50,145.48,-50,0,-1.2956,
50.421,-50,145.51,-49,-1,-1.972,
50.441,-50,145.52,-48,-2,-3.8654,
50.461,-50,145.5,-50,0,-1.3259,
50.481,-50,145.48,-51,1,1.4338,
50.501,-50,145.41,-49,-1,-0.7368,
50.521,-50,145.37,-51,1,1.5344,
50.541,-50,145.3,-51,1,2.4386,
50.561,-50,145.26,-52,2,4.3394,
50.581,-50,145.22,-50,0,1.7267,
50.601,-50,145.2,-49,-1,-1.1235,
50.621,-50,145.19,-51,1,0.96489,
50.641,-50,145.2,-49,-1,-1.3724,
50.661,-50,145.24,-49,-1,-2.3263,
50.681,-50,145.27,-49,-1,-2.6296,
50.701,-50,145.31,-50,0,-1.0167,
50.721,-50,145.35,-51,1,1.36,
50.741,-50,145.36,-50,0,0.6967,
50.761,-50,145.37,-49,-1,-1.287,
50.781,-50,145.36,-51,1,1.1396,
50.801,-50,145.33,-52,2,3.7962,
50.821,-50,145.31,-50,0,1.5426,
50.841,-50,145.28,-49,-1,-1.1489,
50.861,-50,145.27,-49,-1,-2.2661,
50.881,-50,145.28,-51,1,0.629,
50.901,-50,145.29,-50,0,0.26927,
50.921,-50,145.32,-50,0,0.096686,
50.941,-50,145.33,-50,0,0.019086,
50.961,-50,145.35,-49,-1,-1.6453,
50.981,-50,145.36,-50,0,-0.67991,
51.001,-50,145.35,-51,1,1.4098,
51.021,-50,145.35,-52,2,3.902,
51.041,-50,145.34,-49,-1,-0.061167,
51.061,-50,145.34,-49,-1,-1.8102,
51.081,-50,145.34,-51,1,0.78451,
51.101,-50,145.34,-51,1,1.9252,
51.121,-50,145.34,-51,1,2.3598,
51.141,-50,145.36,-50,0,0.83741,
51.161,-50,145.38,-49,-1,-1.478,
51.181,-50,145.41,-49,-1,-2.4072,
51.201,-50,145.42,-49,-1,-2.6886,
51.221,-50,145.45,-50,0,-1.0584,
51.241,-50,145.46,-50,0,-0.30219,
51.261,-50,145.48,-50,0,0.018398,
51.281,-50,145.48,-48,-2,-3.1359,
51.301,-50,145.46,-50,0,-1.1671,
51.321,-50,145.44,-49,-1,-1.905,
51.341,-50,145.4,-51,1,1.0689,
51.361,-50,145.38,-49,-1,-0.96624,
51.381,-50,145.33,-52,2,3.0238,
51.401,-50,145.31,-52,2,4.6406,
51.421,-50,145.26,-50,0,1.8775,
51.441,-48.32,145.23,-50,1.68,3.3265,
51.461,-46.64,145.2,-50,3.3601,6.618,
51.481,-46.96,145.19,-52,5.0401,10.604,
51.501,-43.28,145.21,-50,6.7202,14.76,
51.521,-42.6,145.23,-51,8.4002,18.871,
51.541,-41.92,145.31,-52,10.08,22.865,
51.561,-37.24,145.36,-49,11.76,26.736,
51.581,-37.56,145.54,-51,13.44,30.501,
51.601,-31.88,145.66,-47,15.12,34.184,
51.621,-32.2,145.97,-49,16.8,37.805,
51.641,-30.52,146.24,-49,18.48,41.383,
51.661,-29.84,146.49,-50,20.16,44.931,
51.681,-25.16,147.11,-47,21.84,48.458,
51.701,-25.479,147.47,-49,23.521,51.971,
51.721,-21.799,148.45,-47,25.201,55.475,
51.741,-19.119,148.94,-46,26.881,58.973,
51.761,-15.439,149.46,-44,28.561,62.467,
51.781,-14.759,150.81,-45,30.241,65.959,
51.801,-12.079,151.45,-44,31.921,69.448,
51.821,-10,152.12,-43,33,71.956,
51.841,-10,153.58,-42,32,70.67,
51.861,-10,154.63,-39,29,64.626,
51.881,-10,155.46,-39,29,61.74,
51.901,-10,157.22,-39,29,60.453,
51.921,-10,158.15,-38,28,58.314,
51.941,-10,159.44,-34,24,50.978,
51.961,-10,161.43,-32,22,44.883,
51.981,-10,162.43,-31,21,41.18,
52.001,-10,163.44,-30,20,38.598,
52.021,-10,165.71,-29,19,36.501,
52.041,-10,166.63,-29,19,36.215,
52.061,-10,167.53,-27,17,33.36,
52.081,-10,169.45,-24,14,27.74,
52.101,-10,170.21,-24,14,25.927,
52.121,-10,170.92,-24,14,25.775,
52.141,-10,172.23,-21,11,21.345,
52.161,-10,173.03,-21,11,19.988,
52.181,-10,173.59,-22,12,21.588,
52.201,-10,174.64,-19,9,17.794,
52.221,-10,175.12,-18,8,14.936,
52.241,-10,175.73,-18,8,14.175,
52.261,-10,176.55,-16,6,11.022,
52.281,-10,176.93,-15,5,8.4827,
52.301,-10,177.29,-16,6,9.505,
52.321,-10,178.04,-14,4,7.0779,
52.341,-10,178.33,-13,3,4.7665,
52.361,-10,178.6,-13,3,4.168,
52.381,-10,179.16,-14,4,5.9153,
52.401,-10,179.36,-12,2,3.6593,
52.421,-10,179.54,-14,4,6.1926,
52.441,-10,179.86,-13,3,5.8087,
52.461,-10,180.03,-11,1,2.4705,
52.481,-10,180.14,-12,2,2.8389,
52.501,-10,180.34,-13,3,4.8149,
52.521,-10,180.42,-12,2,4.1186,
52.541,-10,180.53,-12,2,3.8732,
52.561,-10,180.68,-10,0,0.56242,
52.581,-10,180.75,-12,2,2.5474,
52.601,-10,180.82,-9,-1,-1.3817,
52.621,-10,180.97,-10,0,-1.2737,
52.641,-10,181.03,-12,2,2.2357,
52.661,-10,181.09,-12,2,3.8055,
52.681,-10,181.2,-9,-1,-0.47427,
52.701,-10,181.24,-11,1,0.99562,
52.721,-10,181.27,-9,-1,-1.5693,
52.741,-10,181.31,-10,0,-0.9402,
52.761,-10,181.33,-12,2,2.7035,
52.781,-10,181.34,-11,1,2.6134,
52.801,-10,181.37,-9,-1,-0.7719,
52.821,-10,181.39,-10,0,-0.56578,
52.841,-10,181.41,-9,-1,-2.0344,
52.861,-10,181.43,-9,-1,-2.5697,
52.881,-10,181.43,-10,0,-1.0499,
52.901,-10,181.44,-10,0,-0.33483,
52.921,-10,181.46,-8,-2,-3.2906,
52.941,-10,181.46,-11,1,0.40786,
52.961,-10,181.46,-10,0,0.37272,
52.981,-10,181.45,-9,-1,-1.333,
53.001,-10,181.43,-9,-1,-2.0658,
53.021,-10,181.42,-9,-1,-2.3312,
53.041,-10,181.38,-9,-1,-2.3858,
53.061,-10,181.36,-10,0,-0.72239,
53.081,-10,181.35,-9,-1,-1.6414,
53.101,-10,181.33,-10,0,-0.40827,
53.121,-10,181.31,-11,1,1.7344,
53.141,-10,181.29,-10,0,0.92689,
53.161,-10,181.25,-9,-1,-1.1455,
53.181,-10,181.23,-10,0,-0.40695,
53.201,-10,181.21,-11,1,1.5574,
53.221,-10,181.16,-10,0,0.7141,
53.241,-10,181.15,-10,0,0.29624,
53.261,-10,181.14,-10,0,0.098413,
53.281,-10,181.14,-10,0,0.011449,
53.301,-10,181.15,-10,0,-0.02169,
53.321,-10,181.15,-11,1,1.6033,
53.341,-10,181.17,-11,1,2.2638,
53.361,-10,181.18,-10,0,0.83804,
53.381,-10,181.19,-12,2,3.4575,
53.401,-10,181.2,-11,1,2.878,
53.421,-10,181.21,-10,0,0.90761,
53.441,-10,181.23,-11,1,1.6864,
53.461,-10,181.25,-11,1,2.0291,
53.481,-10,181.27,-10,0,0.52642,
53.501,-10,181.3,-9,-1,-1.7322,
53.521,-10,181.36,-9,-1,-2.6002,
53.541,-10,181.4,-10,0,-1.1953,
53.561,-10,181.43,-10,0,-0.49829,
53.581,-10,181.49,-10,0,-0.16765,
53.601,-10,181.5,-9,-1,-1.6552,
53.621,-10,181.51,-10,0,-0.62455,
53.641,-10,181.52,-8,-2,-3.4204,
53.661,-10,181.5,-10,0,-1.277,
53.681,-10,181.49,-11,1,1.3324,
53.701,-10,181.46,-9,-1,-0.87617,
53.721,-10,181.45,-10,0,-0.22973,
53.741,-10,181.43,-10,0,0.039747,
53.761,-10,181.39,-8,-2,-3.1364,
53.781,-10,181.38,-11,1,0.45807,
53.801,-10,181.37,-10,0,0.37746,
53.821,-10,181.34,-10,0,0.28804,
53.841,-10,181.33,-9,-1,-1.4236,
53.861,-10,181.33,-9,-1,-2.1441,
53.881,-10,181.31,-10,0,-0.75911,
53.901,-10,181.31,-11,1,1.4944,
53.921,-10,181.31,-11,1,2.3986,
53.941,-10,181.29,-12,2,4.3058,
53.961,-10,181.29,-10,0,1.7008,
53.981,-10,181.27,-11,1,2.1243,
54.001,-10,181.26,-12,2,3.9023,
54.021,-10,181.25,-10,0,1.3154,
54.041,-10,181.26,-10,0,0.17362,
54.061,-10,181.28,-9,-1,-1.8986,
54.081,-10,181.31,-10,0,-1.0395,
54.101,-10,181.33,-11,1,1.0695,
54.121,-10,181.41,-9,-1,-1.2771,
54.141,-10,181.44,-9,-1,-2.2496,
54.161,-10,181.48,-10,0,-0.93845,
54.181,-10,181.5,-10,0,-0.31628,
54.201,-10,181.51,-10,0,-0.041695,
54.221,-10,181.51,-10,0,0.063828,
54.241,-10,181.51,-9,-1,-1.5418,
54.261,-10,181.5,-9,-1,-2.2052,
54.281,-10,181.48,-9,-1,-2.4233,
54.301,-10,181.47,-10,0,-0.81272,
54.321,-10,181.45,-10,0,-0.10289,
54.341,-10,181.43,-10,0,0.16912,
54.361,-10,181.41,-9,-1,-1.3934,
54.381,-10,181.4,-9,-1,-2.0651,
54.401,-10,181.36,-10,0,-0.67511,
54.421,-10,181.34,-10,0,-0.066709,
54.441,-10,181.32,-9,-1,-1.4704,
54.461,-10,181.29,-11,1,1.1943,
54.481,-10,181.27,-10,0,0.66112,
54.501,-10,181.25,-11,1,1.9968,
54.521,-10,181.23,-12,2,4.1236,
54.541,-10,181.21,-10,0,1.6269,
54.561,-10,181.2,-9,-1,-1.1657,
54.581,-10,181.18,-10,0,-0.68316,
54.601,-10,181.18,-10,0,-0.40014,
54.621,-10,181.18,-11,1,1.3992,
54.641,-10,181.21,-10,0,0.52172,
54.661,-10,181.22,-10,0,0.12236,
54.681,-10,181.24,-10,0,-0.040982,
54.701,-10,181.26,-11,1,1.5402,
54.721,-10,181.27,-11,1,2.195,
54.741,-10,181.28,-10,0,0.77824,
54.761,-10,181.28,-10,0,0.14368,
54.781,-10,181.29,-10,0,-0.10775,
54.801,-10,181.3,-11,1,1.4524,
54.821,-10,181.32,-11,1,2.1137,
54.841,-10,181.33,-10,0,0.71227,
54.861,-10,181.34,-10,0,0.093785,
54.881,-10,181.37,-9,-1,-1.7773,
54.901,-10,181.38,-8,-2,-4.132,
54.921,-10,181.4,-10,0,-1.7159,
54.941,-10,181.43,-10,0,-0.57154,
54.961,-10,181.44,-11,1,1.5653,
54.981,-10,181.44,-8,-2,-2.4841,
55.001,-10,181.45,-10,0,-0.94171,
55.021,-10,181.44,-9,-1,-1.8692,
55.041,-10,181.43,-12,2,2.6641,
55.061,-10,181.4,-10,0,1.2672,
55.081,-10,181.38,-10,0,0.56155,
55.101,-10,181.35,-10,0,0.21767,
55.121,-10,181.32,-10,0,0.059044,
55.141,-10,181.31,-11,1,1.6259,
55.161,-10,181.3,-10,0,0.62849,
55.181,-10,181.3,-11,1,1.8023,
55.201,-10,181.3,-12,2,3.9019,
55.221,-10,181.31,-10,0,1.4308,
55.241,-10,181.33,-11,1,1.9457,
55.261,-10,181.35,-10,0,0.51843,
55.281,-10,181.36,-11,1,1.5551,
55.301,-10,181.39,-11,1,2.0115,
55.321,-10,181.41,-10,0,0.55265,
55.341,-10,181.43,-10,0,-0.060958,
55.361,-10,181.48,-11,1,1.3613,
55.381,-10,181.51,-10,0,0.35417,
55.401,-10,181.54,-10,0,-0.065062,
55.421,-10,181.58,-8,-2,-3.4724,
55.441,-10,181.6,-10,0,-1.5408,
55.461,-10,181.62,-10,0,-0.59887,
55.481,-10,181.65,-10,0,-0.16396,
55.501,-10,181.66,-8,-2,-3.248,
55.521,-10,181.66,-10,0,-1.2359,
55.541,-10,181.66,-9,-1,-1.9472,
55.561,-10,181.65,-10,0,-0.59037,
55.581,-10,181.64,-10,0,-0.0074606,
55.601,-10,181.61,-10,0,0.20358,
55.621,-10,181.58,-8,-2,-3.0198,
55.641,-10,181.56,-9,-1,-2.7278,
55.661,-10,181.53,-9,-1,-2.5183,
55.681,-10,181.51,-8,-2,-4.0054,
55.701,-10,181.49,-10,0,-1.2973,
55.721,-10,181.46,-11,1,1.5186,
55.741,-10,181.44,-9,-1,-0.64535,
55.761,-10,181.42,-10,0,-0.019799,
55.781,-10,181.36,-10,0,0.20857,
55.801,-10,181.33,-10,0,0.25741,
55.821,-10,181.3,-10,0,0.23381,
55.841,-10,181.24,-11,1,1.8213,
55.861,-10,181.22,-10,0,0.80006,
55.881,-10,181.21,-10,0,0.3044,
55.901,-10,181.19,-10,0,0.077263,
55.921,-10,181.19,-10,0,-0.016869,
55.941,-10,181.19,-11,1,1.5853,
55.961,-10,181.2,-10,0,0.60715,
55.981,-10,181.21,-12,2,3.4247,
56.001,-10,181.22,-10,0,1.2884,
56.021,-10,181.24,-10,0,0.31315,
56.041,-10,181.24,-10,0,-0.088026,
56.061,-10,181.25,-12,2,3.0484,
56.081,-10,181.29,-11,1,2.7206,
56.101,-10,181.3,-11,1,2.4993,
56.121,-10,181.32,-9,-1,-0.91497,
56.141,-10,181.37,-11,1,0.93701,
56.161,-10,181.4,-10,0,0.15248,
56.181,-10,181.42,-11,1,1.479,
56.201,-10,181.47,-10,0,0.41864,
56.221,-10,181.5,-8,-2,-3.2969,
56.241,-10,181.52,-10,0,-1.5043,
56.261,-10,181.56,-9,-1,-2.2517,
56.281,-10,181.57,-10,0,-0.85916,
56.301,-10,181.59,-10,0,-0.22038,
56.321,-10,181.6,-10,0,0.044844,
56.341,-10,181.6,-11,1,1.7665,
56.361,-10,181.59,-9,-1,-0.83101,
56.381,-10,181.57,-10,0,-0.33185,
56.401,-10,181.55,-11,1,1.5344,
56.421,-10,181.54,-10,0,0.65936,
56.441,-10,181.51,-10,0,0.23886,
56.461,-10,181.5,-11,1,1.6827,
56.481,-10,181.5,-12,2,3.8987,
56.501,-10,181.5,-10,0,1.47,
56.521,-10,181.5,-10,0,0.36047,
56.541,-10,181.5,-9,-1,-1.73,
56.561,-10,181.52,-9,-1,-2.5379,
56.581,-10,181.53,-11,1,0.51209,
56.601,-10,181.56,-11,1,1.8602,
56.621,-10,181.6,-10,0,0.74657,
56.641,-10,181.62,-10,0,0.22621,
56.661,-10,181.64,-11,1,1.6361,
56.681,-10,181.66,-9,-1,-1.0529,
56.701,-10,181.66,-10,0,-0.5511,
56.721,-10,181.66,-10,0,-0.28228,
56.741,-10,181.67,-9,-1,-1.7737,
56.761,-10,181.68,-9,-1,-2.3589,
56.781,-10,181.69,-9,-1,-2.5243,
56.801,-10,181.71,-9,-1,-2.512,
56.821,-10,181.73,-9,-1,-2.4377,
56.841,-10,181.73,-9,-1,-2.353,
56.861,-10,181.72,-9,-1,-2.2781,
56.881,-10,181.71,-10,0,-0.5853,
56.901,-14.64,181.68,-9,-5.6401,-9.0948,
56.921,-20.28,181.63,-9,-11.28,-21.789,
56.941,-26.92,181.6,-10,-16.92,-35.831,
56.961,-32.561,181.56,-10,-22.561,-49.984,
56.981,-38.201,181.47,-10,-28.201,-63.786,
57.001,-42.841,181.41,-9,-33.841,-77.126,
57.021,-50.481,181.33,-11,-39.481,-90.039,
57.041,-54.121,180.96,-9,-45.121,-102.6,
57.061,-62.761,180.69,-12,-50.761,-114.91,
57.081,-68.401,180.31,-12,-56.401,-127.02,
57.101,-76.041,179.21,-14,-62.041,-139,
57.121,-81.682,178.19,-14,-67.682,-150.89,
57.141,-89.322,177.26,-16,-73.322,-162.71,
57.161,-96.962,174.98,-18,-78.962,-174.5,
57.181,-104.6,173.64,-20,-84.602,-186.25,
57.201,-113.24,171.65,-23,-90.242,-197.99,
57.221,-122.88,168.22,-27,-95.882,-209.72,
57.241,-131.52,166.31,-30,-101.52,-221.44,
57.261,-138.16,164.27,-31,-107.16,-233.15,
57.281,-147.8,159.02,-35,-112.8,-244.86,
57.301,-150,156.57,-39,-111,-244.41,
57.321,-150,153.98,-43,-107,-235.47,
57.341,-150,147.47,-46,-104,-225.21,
57.361,-150,144.47,-50,-100,-213.48,
57.381,-150,138.13,-57,-93,-196.88,
57.401,-150,134.82,-61,-89,-183.75,
57.421,-150,126.82,-68,-82,-167.74,
57.441,-150,123.34,-72,-78,-155.84,
57.461,-150,116.45,-78,-72,-142.72,
57.481,-150,111.99,-84,-66,-129.27,
57.501,-150,105.62,-87,-63,-120.76,
57.521,-150,102.62,-93,-57,-109.5,
57.541,-150,96.086,-97,-53,-100.32,
57.561,-150,93.501,-102,-48,-90.393,
57.581,-150,88.71,-104,-46,-85.031,
57.601,-150,86.495,-113,-37,-70.07,
57.621,-150,81.764,-116,-34,-60.859,
57.641,-150,79.914,-117,-33,-57.463,
57.661,-150,76.508,-120,-30,-53.104,
57.681,-150,74.447,-122,-28,-49.734,
57.701,-150,71.66,-124,-26,-46.594,
57.721,-150,70.398,-125,-25,-45.009,
57.741,-150,67.772,-128,-22,-40.639,
57.761,-150,66.768,-131,-19,-34.969,
57.781,-150,64.94,-131,-19,-33.642,
57.801,-150,64.1,-132,-18,-32.457,
57.821,-150,62.292,-134,-16,-29.548,
57.841,-150,61.574,-134,-16,-29.086,
57.861,-150,60.232,-139,-11,-21.412,
57.881,-150,59.406,-139,-11,-18.877,
57.901,-150,58.265,-140,-10,-16.963,
57.921,-150,57.735,-141,-9,-15.247,
57.941,-150,56.595,-139,-11,-18.445,
57.961,-150,56.148,-140,-10,-18.665,
57.981,-150,55.332,-141,-9,-17.445,
58.001,-150,54.966,-142,-8,-15.57,
58.021,-150,54.21,-142,-8,-15.06,
58.041,-150,53.921,-142,-8,-15.123,
58.061,-150,53.379,-142,-8,-15.383,
58.081,-150,53.033,-146,-4,-9.1383,
58.101,-150,52.522,-143,-7,-11.656,
58.121,-150,52.27,-145,-5,-9.7557,
58.141,-150,51.703,-142,-8,-14.071,
58.161,-150,51.472,-146,-4,-9.4962,
58.181,-150,51.038,-144,-6,-10.925,
58.201,-150,50.837,-145,-5,-10.05,
58.221,-150,50.405,-145,-5,-9.7877,
58.241,-150,50.234,-147,-3,-6.5207,
58.261,-150,49.906,-147,-3,-5.2975,
58.281,-150,49.694,-146,-4,-6.6391,
58.301,-150,49.384,-150,0,-0.85456,
58.321,-150,49.233,-146,-4,-5.169,
58.341,-150,48.903,-146,-4,-7.2234,
58.361,-150,48.775,-149,-1,-3.2353,
58.381,-150,48.547,-146,-4,-6.5143,
58.401,-150,48.447,-148,-2,-4.7139,
58.421,-150,48.243,-151,1,0.92456,
58.441,-150,48.165,-148,-2,-1.7617,
58.461,-150,48.017,-151,1,1.7892,
58.481,-150,47.921,-146,-4,-5.0537,
58.501,-150,47.786,-146,-4,-8.0368,
58.521,-150,47.723,-149,-1,-4.2529,
58.541,-150,47.599,-150,0,-0.90893,
58.561,-150,47.556,-147,-3,-4.4599,
58.581,-150,47.477,-150,0,-1.1206,
58.601,-150,47.437,-149,-1,-1.3726,
58.621,-150,47.328,-150,0,0.057628,
58.641,-150,47.273,-149,-1,-1.0701,
58.661,-150,47.159,-149,-1,-1.6369,
58.681,-150,47.088,-150,0,-0.27777,
58.701,-150,46.997,-150,0,0.25598,
58.721,-150,46.961,-148,-2,-2.8596,
58.741,-150,46.898,-150,0,-0.92105,
58.761,-150,46.878,-150,0,-0.075789,
58.781,-150,46.845,-149,-1,-1.3928,
58.801,-150,46.83,-151,1,1.2907,
58.821,-150,46.793,-149,-1,-0.88451,
58.841,-150,46.777,-148,-2,-3.4915,
58.861,-150,46.743,-149,-1,-2.9021,
58.881,-150,46.723,-150,0,-0.9243,
58.901,-150,46.7,-146,-4,-6.598,
58.921,-150,46.691,-151,1,-0.74612,
58.941,-150,46.665,-150,0,0.17861,
58.961,-150,46.649,-151,1,2.1163,
58.981,-150,46.602,-152,2,4.4408,
59.001,-150,46.573,-150,0,1.9644,
59.021,-150,46.502,-150,0,0.75858,
59.041,-150,46.476,-150,0,0.20312,
59.061,-150,46.445,-147,-3,-4.9295,
59.081,-150,46.444,-150,0,-2.0846,
59.101,-150,46.47,-149,-1,-2.3603,
59.121,-150,46.491,-151,1,0.85286,
59.141,-150,46.534,-147,-3,-4.3284,
59.161,-150,46.543,-150,0,-1.5971,
59.181,-150,46.537,-149,-1,-1.9917,
59.201,-150,46.523,-150,0,-0.51377,
59.221,-150,46.474,-148,-2,-3.1663,
59.241,-150,46.451,-152,2,2.2548,
59.261,-150,46.407,-148,-2,-2.0238,
59.281,-150,46.379,-151,1,0.99579,
59.301,-150,46.339,-153,3,5.5224,
59.321,-150,46.321,-149,-1,0.73098,
59.341,-150,46.289,-152,2,3.4572,
59.361,-150,46.281,-149,-1,-0.35052,
59.381,-150,46.28,-149,-1,-1.9973,
59.401,-150,46.287,-152,2,2.2976,
59.421,-150,46.32,-152,2,4.1402,
59.441,-150,46.338,-148,-2,-1.7283,
59.461,-150,46.377,-151,1,0.67162,
59.481,-150,46.401,-153,3,5.027,
59.501,-150,46.432,-151,1,3.52,
59.521,-150,46.446,-148,-2,-2.1538,
59.541,-150,46.479,-147,-3,-6.1493,
59.561,-150,46.495,-145,-5,-10.867,
59.581,-150,46.533,-142,-8,-17.387,
59.601,-150,46.553,-139,-11,-24.509,
59.621,-150,46.587,-136,-14,-31.705,
59.641,-150,46.584,-139,-11,-28.971,
59.661,-150,46.507,-139,-11,-27.004,
59.681,-150,46.381,-142,-8,-20.728,
59.701,-150,46.045,-142,-8,-17.809,
59.721,-150,45.807,-143,-7,-14.932,
59.741,-150,45.089,-144,-6,-12.198,
59.761,-150,44.732,-147,-3,-6.3543,
59.781,-150,43.987,-148,-2,-2.5967,
59.801,-150,43.622,-151,1,3.4076,
59.821,-150,42.85,-152,2,6.9893,
59.841,-150,42.566,-156,6,14.358,
59.861,-150,42.102,-160,10,23.24,
59.881,-150,41.924,-165,15,34.206,
59.901,-150,41.663,-166,16,39.296,
59.921,-150,41.622,-168,18,43.421,
59.941,-150,41.688,-169,19,45.569,
59.961,-150,41.855,-170,20,46.994,
59.981,-150,42.312,-174,24,53.163,
60.001,-150,42.64,-177,27,59.748,
60.021,-150,43.655,-180,30,66.425,
60.041,-150,44.186,-183,33,73.063,
60.061,-150,45.392,-183,33,74.721,
60.081,-150,46.058,-186,36,79.221,
60.101,-150,48.571,-255,105,79.221,
60.121,-150,50.321,-255,105,79.221,
60.141,-150,51.583,-255,105,79.221,
60.161,-150,53.513,-255,105,79.221,
60.181,-150,54.43,-255,105,79.221,
60.201,-150,56.213,-255,105,79.221,
60.221,-150,56.76,-255,105,79.221,
60.241,-150,57.444,-255,105,79.221,
60.261,-150,57.619,-255,105,79.221,
60.281,-150,57.765,-255,105,79.221,
60.301,-150,57.774,-255,105,79.221,
60.321,-150,57.775,-255,105,79.221,
60.341,-150,57.775,-255,105,79.221,
60.361,-150,57.775,-255,105,79.221,
60.381,-150,57.775,-255,105,79.221,
60.401,-150,57.775,-255,105,79.221,
60.421,-150,57.775,-255,105,79.221,
60.441,-150,57.775,-255,105,79.221,
60.461,-150,57.775,-255,105,79.221,
60.481,-150,57.775,-255,105,79.221,
60.501,-150,57.775,-255,105,79.221,
60.521,-150,57.775,-255,105,79.221,
60.541,-150,57.775,-255,105,79.221,
60.561,-150,57.775,-255,105,79.221,
60.581,-150,57.775,-255,105,79.221,
60.601,-150,57.775,-255,105,79.221,
60.621,-150,57.775,-255,105,79.221,
60.641,-150,57.775,-255,105,79.221,
60.661,-150,57.775,-255,105,79.221,
60.681,-150,57.775,-255,105,79.221,
60.701,-150,57.775,-255,105,79.221,
60.721,-150,57.775,-255,105,79.221,
60.741,-150,57.775,-185,35,79.221,
60.761,-185,57.775,-185,0,21.318,
60.781,-181.6,57.775,-183,1.4,-0.65154,
60.801,-173.2,57.775,-176,2.8001,-5.7045,
60.821,-170.8,57.793,-175,4.2001,-3.3942,
60.841,-164.4,57.818,-170,5.6001,1.6622,
60.861,-159,57.909,-166,7.0002,7.3629,
60.881,-153.6,57.973,-162,8.4002,12.848,
60.901,-150.2,58.142,-160,9.8002,17.844,
60.921,-150,58.203,-157,7,15.468,
60.941,-150,58.289,-156,6,12.828,
60.961,-150,58.338,-153,3,6.918,
60.981,-150,58.448,-153,3,4.6796,
61.001,-150,58.538,-149,-1,-2.4124,
61.021,-150,58.86,-146,-4,-9.8118,
61.041,-150,59.033,-144,-6,-15.501,
61.061,-150,59.388,-141,-9,-21.961,
61.081,-150,59.548,-143,-7,-20.495,
61.101,-150,59.81,-140,-10,-23.913,
61.121,-150,59.857,-137,-13,-29.538,
61.141,-150,59.808,-136,-14,-32.787,
61.161,-150,59.666,-136,-14,-33.36,
61.181,-150,59.296,-134,-16,-36.144,
61.201,-150,59.047,-135,-15,-35.043,
61.221,-150,58.32,-134,-16,-35.655,
61.241,-150,57.953,-135,-15,-33.85,
61.261,-150,57.133,-135,-15,-32.765,
61.281,-150,56.685,-136,-14,-30.48,
61.301,-150,55.563,-138,-12,-26.162,
61.321,-150,55.059,-139,-11,-22.774,
61.341,-150,54.035,-138,-12,-23.196,
61.361,-150,53.353,-139,-11,-21.988,
61.381,-150,52.358,-141,-9,-18.421,
61.401,-150,51.88,-140,-10,-18.812,
61.421,-150,50.838,-141,-9,-17.63,
61.441,-150,50.426,-144,-6,-12.472,
61.461,-150,49.663,-143,-7,-12.245,
61.481,-150,49.31,-143,-7,-12.529,
61.501,-150,48.548,-146,-4,-8.0509,
61.521,-150,48.247,-146,-4,-6.4788,
61.541,-150,47.692,-147,-3,-4.5712,
61.561,-150,47.357,-148,-2,-2.5158,
61.581,-150,46.913,-145,-5,-6.9377,
61.601,-150,46.717,-149,-1,-2.5463,
61.621,-150,46.325,-148,-2,-2.5235,
61.641,-150,46.186,-147,-3,-4.409,
61.661,-150,45.958,-148,-2,-3.7452,
61.681,-150,45.866,-149,-1,-1.9377,
61.701,-150,45.696,-148,-2,-2.9425,
61.721,-150,45.635,-148,-2,-3.4975,
61.741,-150,45.525,-148,-2,-3.8019,
61.761,-150,45.456,-150,0,-0.70049,
61.781,-150,45.358,-146,-4,-6.0055,
61.801,-150,45.31,-149,-1,-3.3825,
61.821,-150,45.204,-150,0,-0.59571,
61.841,-150,45.16,-150,0,0.50286,
61.861,-150,45.072,-150,0,0.81788,
61.881,-150,45.029,-148,-2,-2.4664,
61.901,-150,44.931,-148,-2,-3.9182,
61.921,-150,44.891,-151,1,0.42209,
61.941,-150,44.823,-151,1,2.2491,
61.961,-150,44.787,-151,1,2.8791,
61.981,-150,44.745,-150,0,1.3439,
62.001,-150,44.727,-151,1,2.2096,
62.021,-150,44.694,-149,-1,-0.76702,
62.041,-150,44.685,-148,-2,-3.6813,
62.061,-150,44.685,-149,-1,-3.1722,
62.081,-150,44.695,-151,1,0.45334,
62.101,-150,44.737,-149,-1,-1.2487,
62.121,-150,44.756,-150,0,-0.36034,
62.141,-150,44.78,-151,1,1.6505,
62.161,-150,44.781,-150,0,0.80903,
62.181,-150,44.759,-147,-3,-4.5236,
62.201,-150,44.744,-151,1,-0.18213,
62.221,-150,44.713,-147,-3,-4.7916,
62.241,-150,44.704,-151,1,-0.14697,
62.261,-150,44.695,-151,1,1.8807,
62.281,-150,44.693,-152,2,4.2752,
62.301,-150,44.682,-151,1,3.4839,
62.321,-150,44.673,-149,-1,-0.29308,
62.341,-150,44.652,-149,-1,-1.938,
62.361,-150,44.643,-150,0,-0.91874,
62.381,-150,44.649,-147,-3,-5.305,
62.401,-150,44.663,-150,0,-2.1313,
62.421,-150,44.711,-149,-1,-2.2811,
62.441,-150,44.73,-151,1,0.96463,
62.461,-150,44.75,-149,-1,-0.95596,
62.481,-150,44.746,-150,0,-0.19309,
62.501,-150,44.706,-151,1,1.7458,
62.521,-150,44.681,-147,-3,-4.037,
62.541,-150,44.631,-152,2,1.6979,
62.561,-150,44.603,-148,-2,-2.3787,
62.581,-150,44.576,-150,0,-0.863,
