time,reference,position,measured_distance,error,velocity_control
75.619,-10,171.77,-25,15,28.701,
75.639,-10,172.63,-24,14,27.323,
75.659,-10,173.25,-20,10,20.57,
75.679,-10,174.44,-21,11,19.802,
75.699,-10,175,-18,8,15.11,
75.719,-10,175.72,-19,9,15.293,
75.739,-10,176.7,-17,7,12.634,
75.759,-10,177.16,-17,7,11.98,
75.779,-10,177.58,-15,5,8.8851,
75.799,-10,178.45,-15,5,8.0098,
75.819,-10,178.78,-14,4,6.4401,
75.839,-10,179.08,-11,1,1.2726,
75.859,-10,179.67,-10,0,-2.0926,
75.879,-10,179.89,-8,-2,-6.2361,
75.899,-10,180.09,-7,-3,-9.0275,
75.919,-10,180.42,-7,-3,-9.5842,
75.939,-10,180.6,-5,-5,-12.514,
75.959,-10,180.7,-4,-6,-14.86,
75.979,-10,180.82,-5,-5,-13.686,
75.999,-10,180.83,-2,-8,-17.635,
76.019,-10,180.8,-2,-8,-18.891,
76.039,-10,180.65,-3,-7,-17.344,
76.059,-10,180.53,-3,-7,-16.336,
76.079,-10,180.39,-3,-7,-15.684,
76.099,-10,179.97,-2,-8,-16.898,
76.119,-10,179.76,-3,-7,-15.654,
76.139,-10,179.54,-2,-8,-16.66,
76.159,-10,178.98,-1,-9,-18.646,
76.179,-10,178.73,-3,-7,-16.1,
76.199,-10,178.47,-3,-7,-14.932,
76.219,-10,177.97,-2,-8,-16.08,
76.239,-10,177.64,-4,-6,-13.31,
76.259,-10,177.39,-4,-6,-12.176,
76.279,-10,176.9,-4,-6,-11.812,
76.299,-10,176.65,-3,-7,-13.417,
76.319,-10,176.33,-4,-6,-12.539,
76.339,-10,175.85,-6,-4,-8.9423,
76.359,-10,175.62,-5,-5,-9.1784,
76.379,-10,175.4,-4,-6,-11.089,
76.399,-10,174.91,-3,-7,-13.628,
76.419,-10,174.72,-5,-5,-11.419,
76.439,-10,174.52,-5,-5,-10.457,
76.459,-10,174.1,-3,-7,-13.365,
76.479,-10,173.92,-4,-6,-12.965,
76.499,-10,173.75,-5,-5,-11.105,
76.519,-10,173.42,-5,-5,-10.319,
76.539,-10,173.19,-4,-6,-11.679,
76.559,-10,173.02,-5,-5,-10.659,
76.579,-10,172.68,-3,-7,-13.513,
76.599,-10,172.51,-3,-7,-14.703,
76.619,-10,172.28,-3,-7,-15.104,
76.639,-10,171.93,-5,-5,-11.889,
76.659,-10,171.76,-6,-4,-8.8563,
76.679,-10,171.59,-3,-7,-12.576,
76.699,-10,171.17,-6,-4,-9.3273,
76.719,-10,170.99,-7,-3,-6.3602,
76.739,-10,170.8,-4,-6,-10.171,
76.759,-10,170.35,-4,-6,-11.908,
76.779,-10,170.16,-4,-6,-12.62,
76.799,-10,169.97,-5,-5,-11.217,
76.819,-10,169.62,-5,-5,-10.577,
76.839,-10,169.39,-4,-6,-11.948,
76.859,-10,169.23,-3,-7,-14.156,
76.879,-10,168.92,-5,-5,-11.743,
76.899,-10,168.76,-4,-6,-12.29,
76.919,-10,168.55,-5,-5,-10.879,
76.939,-10,168.21,-6,-4,-8.6575,
76.959,-10,168.04,-5,-5,-9.4342,
76.979,-10,167.86,-4,-6,-11.498,
76.999,-10,167.44,-3,-7,-14.027,
77.019,-10,167.26,-4,-6,-13.384,
77.039,-10,167.08,-4,-6,-13.004,
77.059,-10,166.67,-4,-6,-12.779,
77.079,-10,166.51,-5,-5,-11.012,
77.099,-10,166.34,-5,-5,-10.275,
77.119,-10,166,-5,-5,-10.025,
77.139,-10,165.77,-5,-5,-9.992,
77.159,-10,165.58,-5,-5,-10.042,
77.179,-10,165.22,-5,-5,-10.113,
77.199,-10,165.03,-4,-6,-11.815,
77.219,-10,164.79,-5,-5,-10.896,
77.239,-10,164.45,-5,-5,-10.482,
77.259,-10,164.29,-7,-3,-7.0495,
77.279,-10,164.13,-3,-7,-12.216,
77.299,-10,163.76,-5,-5,-11.179,
77.319,-10,163.61,-3,-7,-13.944,
77.339,-10,163.45,-3,-7,-15.033,
77.359,-10,163.08,-4,-6,-13.711,
77.379,-10,162.92,-4,-6,-13.033,
77.399,-10,162.76,-4,-6,-12.697,
77.419,-10,162.42,-5,-5,-10.903,
77.439,-10,162.18,-4,-6,-11.807,
77.459,-10,162,-5,-5,-10.602,
77.479,-10,161.61,-3,-7,-13.399,
77.499,-10,161.41,-4,-6,-12.953,
77.519,-10,161.14,-3,-7,-14.346,
77.539,-10,160.75,-4,-6,-13.243,
77.559,-10,160.57,-4,-6,-12.72,
77.579,-10,160.38,-4,-6,-12.488,
77.599,-10,159.96,-4,-6,-12.4,
77.619,-10,159.78,-4,-6,-12.376,
77.639,-10,159.59,-3,-7,-14.013,
77.659,-10,159.14,-4,-6,-13.052,
77.679,-10,158.95,-5,-5,-10.976,
77.699,-10,158.75,-4,-6,-11.767,
77.719,-10,158.36,-3,-7,-13.794,
77.739,-10,158.1,-3,-7,-14.642,
77.759,-10,157.91,-4,-6,-13.295,
77.779,-10,157.52,-3,-7,-14.309,
77.799,-10,157.33,-2,-8,-16.342,
77.819,-10,157.07,-3,-7,-15.483,
77.839,-10,156.69,-3,-7,-15.021,
77.859,-10,156.5,-3,-7,-14.775,
77.879,-10,156.3,-4,-6,-13.014,
77.899,-10,155.82,-3,-7,-13.924,
77.919,-10,155.61,-6,-4,-9.4476,
77.939,-10,155.39,-2,-8,-14.186,
77.959,-10,154.88,-5,-5,-11.379,
77.979,-10,154.66,-4,-6,-11.841,
77.999,-10,154.44,-2,-8,-15.372,
78.019,-10,154.02,-4,-6,-13.574,
78.039,-10,153.75,-3,-7,-14.38,
78.059,-10,153.55,-4,-6,-13.061,
78.079,-10,153.15,-5,-5,-10.855,
78.099,-10,152.96,-5,-5,-9.9847,
78.119,-10,152.69,-4,-6,-11.367,
78.139,-10,152.29,-4,-6,-12.039,
78.159,-10,152.09,-3,-7,-13.98,
78.179,-10,151.88,-5,-5,-11.5,
78.199,-10,151.42,-3,-7,-13.694,
78.219,-10,151.23,-3,-7,-14.618,
78.239,-10,151.05,-3,-7,-14.936,
78.259,-10,150.63,-3,-7,-14.985,
78.279,-10,150.46,-1,-9,-18.196,
78.299,-10,150.28,-3,-7,-16.163,
78.319,-10,149.91,-2,-8,-16.803,
78.339,-10,149.65,-3,-7,-15.368,
78.359,-10,149.45,-3,-7,-14.717,
78.379,-10,149.02,-3,-7,-14.452,
78.399,-10,148.8,-3,-7,-14.369,
78.419,-10,148.49,-2,-8,-15.998,
78.439,-10,148.02,-3,-7,-15.048,
78.459,-10,147.78,-2,-8,-16.256,
78.479,-10,147.54,-3,-7,-15.113,
78.499,-10,147,-2,-8,-16.242,
78.519,-10,146.77,-3,-7,-15.072,
78.539,-10,146.54,-2,-8,-16.198,
78.559,-10,146.01,-1,-9,-18.301,
78.579,-10,145.78,-3,-7,-15.852,
78.599,-10,145.55,-4,-6,-13.125,
78.619,-10,145.08,-3,-7,-13.669,
78.639,-10,144.77,-3,-7,-14.003,
78.659,-10,144.53,-3,-7,-14.207,
78.679,-10,144.06,-2,-8,-15.965,
78.699,-10,143.83,-3,-7,-15.067,
78.719,-10,143.51,-3,-7,-14.657,
78.739,-10,143.06,-3,-7,-14.489,
78.759,-10,142.84,-3,-7,-14.435,
78.779,-10,142.62,-4,-6,-12.797,
78.799,-10,142.12,-2,-8,-15.419,
78.819,-10,141.9,-3,-7,-14.919,
78.839,-10,141.69,-4,-6,-13.043,
78.859,-10,141.18,-3,-7,-13.907,
78.879,-10,140.96,-1,-9,-17.584,
78.899,-10,140.74,-3,-7,-15.816,
78.919,-10,140.32,-4,-6,-13.34,
78.939,-10,140.04,-2,-8,-15.574,
78.959,-10,139.83,-4,-6,-13.276,
78.979,-10,139.4,-3,-7,-13.95,
78.999,-10,139.19,-4,-6,-12.652,
79.019,-10,138.9,-3,-7,-13.786,
79.039,-10,138.46,-2,-8,-15.947,
79.059,-10,138.24,-3,-7,-15.196,
79.079,-10,138.02,-4,-6,-13.186,
79.099,-10,137.52,-3,-7,-13.978,
79.119,-10,137.31,-5,-5,-11.084,
79.139,-10,137.1,-5,-5,-9.9296,
79.159,-10,136.68,-7,-3,-6.3187,
79.179,-10,136.41,-5,-5,-8.2708,
79.199,-10,136.2,-7,-3,-6.0437,
79.219,-10,135.79,-10,0,-0.37103,
79.239,-10,135.59,-11,1,3.3639,
79.259,-10,135.35,-13,3,7.7691,
79.279,-10,135.02,-14,4,10.742,
79.299,-10,134.88,-17,7,16.321,
79.319,-10,134.76,-23,13,27.844,
79.339,-10,134.56,-24,14,33.487,
79.359,-10,134.52,-28,18,41.343,
79.379,-10,134.52,-31,21,48.434,
79.399,-10,134.67,-34,24,55.111,
79.419,-10,134.82,-38,28,63.2,
79.439,-10,135.03,-38,28,65.298,
79.459,-10,135.64,-45,35,76.338,
79.479,-10,136.2,-47,37,82.987,
79.499,-10,137.28,-50,40,89.29,
79.519,-10,137.93,-52,42,93.822,
79.539,-10,139.73,-52,42,94.389,
79.559,-10,140.62,-52,42,93.438,
79.579,-10,142.6,-53,43,93.726,
79.599,-10,143.69,-52,42,91.479,
79.619,-10,146.46,-49,39,85.08,
79.639,-10,147.74,-48,38,80.481,
79.659,-10,149.06,-46,36,75.3,
79.679,-10,152.24,-44,34,70.075,
79.699,-10,153.62,-41,31,63.372,
79.719,-10,155,-40,30,59.48,
79.739,-10,157.71,-38,28,55.258,
79.759,-10,159.46,-36,26,50.927,
79.779,-10,160.73,-33,23,44.954,
79.799,-10,163.13,-31,21,39.982,
79.819,-10,164.25,-31,21,38.768,
79.839,-10,165.66,-27,17,32.568,
79.859,-10,167.6,-27,17,30.77,
79.879,-10,168.49,-26,16,29.212,
79.899,-10,169.33,-24,14,26.023,
79.919,-10,171.1,-23,13,23.727,
79.939,-10,171.78,-23,13,23.421,
79.959,-10,172.42,-22,12,22.247,
79.979,-10,173.75,-20,10,18.983,
79.999,-10,174.26,-20,10,18.091,
80.019,-10,174.74,-17,7,13.296,
80.039,-10,175.61,-18,8,13.4,
80.059,-10,176.14,-18,8,13.95,
80.079,-10,176.52,-17,7,12.94,
80.099,-10,177.21,-17,7,12.83,
80.119,-10,177.52,-15,5,9.7952,
80.139,-10,177.91,-13,3,5.5291,
80.159,-10,178.43,-15,5,7.3716,
80.179,-10,178.66,-14,4,6.8824,
80.199,-10,178.88,-14,4,6.9334,
80.219,-10,179.35,-13,3,5.5373,
80.239,-10,179.52,-13,3,5.1449,
80.259,-10,179.69,-13,3,5.1767,
80.279,-10,180.02,-13,3,5.3561,
80.299,-10,180.14,-13,3,5.5599,
80.319,-10,180.25,-11,1,2.4731,
80.339,-10,180.46,-11,1,1.2982,
80.359,-10,180.59,-11,1,0.99962,
80.379,-10,180.68,-11,1,1.0643,
80.399,-10,180.84,-11,1,1.2493,
80.419,-10,180.92,-10,0,-0.18528,
80.439,-10,181.01,-11,1,0.96131,
80.459,-10,181.12,-11,1,1.5523,
80.479,-10,181.17,-12,2,3.4822,
80.499,-10,181.2,-10,0,1.0171,
80.519,-10,181.26,-12,2,3.2338,
80.538,-10,181.28,-10,0,0.91171,
80.558,-10,181.3,-11,1,1.5633,
80.578,-10,181.33,-11,1,1.8798,
80.598,-10,181.35,-9,-1,-1.2418,
80.618,-10,181.37,-11,1,0.7679,
80.638,-10,181.42,-8,-2,-3.1996,
80.658,-10,181.45,-10,0,-1.5133,
80.678,-10,181.47,-11,1,0.96927,
80.698,-10,181.52,-12,2,3.6734,
80.718,-10,181.53,-9,-1,-0.17693,
80.738,-10,181.55,-10,0,-0.2334,
80.758,-10,181.56,-11,1,1.417,
80.778,-10
